CNPJ;Endereço;DATA DA SITUAÇÃO ESPECIAL;SITUAÇÃO ESPECIAL;CORREIO ELETRÔNICO;FAX;DDD DO FAX;TELEFONE 2;DDD 2;TELEFONE 1;DDD 1;MUNICÍPIO;UF;CEP;CNAE FISCAL SECUNDÁRIA;CNAE FISCAL PRINCIPAL;DATA DE INÍCIO ATIVIDADE;PAIS;MOTIVO SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;NOME FANTASIA;IDENTIFICADOR MATRIZ/FILIAL
43061768000188;10A RUA ESTRADA ALCEU SELERGES S/N  ROSEIRA;"";"";CARLASIRICOCOELHO9@GMAIL.COM;"";"";"";"";91402282;12;4501;MG;37640000;5320202,5620104,4781400,4723700,4729601,7319002,7319099,5611203;5320201;20210810;"";00;20210810;"";1
45542820000143;RUA DO BOTO 33  LINHARES;"";"";DUDUCAMPOS0504@GMAIL.COM;"";"";"";"";91636522;32;4733;MG;36060660;4712100;4721102;20220307;"";00;20220307;"";1
59171672000102;RUA DEPUTADO ALVES DE MACEDO 700  CENTRO;"";"";LICAFERRAZ2007@GMAIL.COM;"";"";"";"";81319300;77;3433;BA;45157000;"";8599604;20250129;"";00;20250129;"";1
57019398000125;ALAMEDA ALAMEDA VITORIA DO MEARIM 07 CASA JARDIM TROPICAL;"";"";ALEXPETALEAOGATAO@GMAIL.COM;"";"";"";"";88626907;98;0889;MA;65110000;"";4721102;20240826;"";00;20240826;"";1
58872842000113;AVENIDA CORUMBA 78  BELMONTE;"";"";CLEONICEMATERIAIS78@GMAIL.COM;"";"";"";"";74057306;24;5925;RJ;27274230;4742300,4744004,4789099,4744003,7732201,4713002,4530703,4741500,4759899,4763601,4753900,4744002,4744001,4789007,4789005;4744099;20250114;"";00;20250114;"";1
17368322000190;RUA COMANDANTE MARCONDES SALGADO 1738  JARDIM SUMARE;"";"";RAFA_LAMAS@HOTMAIL.COM;36108110;16;96052257;16;34422831;16;6969;SP;14025160;7020400,7319002;8630504;20121214;"";00;20121214;CUIDE BEM DO SEU SORRISO;1
58517693000174;RUA DA AMIZADE 38B  VILA TORRES GALVAO;"";"";CYNTHYAALVES12@GMAIL.COM;"";"";"";"";97471405;81;2513;PE;53403010;"";1749400;20241219;"";00;20241219;"";1
43083043000190;RUA DA AURORA 73 APT 101 LAGOA NOVA;"";"";LEDAHANSEN@YAHOO.COM.BR;"";"";"";"";94811128;84;1761;RN;59054680;1749400,1629301,3299099,3212400;2399101;20210811;"";00;20210811;"";1
23746685000549;AVENIDA GOIAS 1185 QUADRA130                 LOTE  06                  SALA  05 SETOR CENTRAL;"";"";CONTABILMVF@GMAIL.COM;"";"";"";"";74009345;63;9385;TO;77410010;7732202;7731400;20240506;"";00;20240506;RV MAQUINAS AGRICOLAS;2
58945024000101;RUA S�O VICENTE 682 SALA  D PARQUE S�O PEDRO;"";"";LEOENS32@GMAIL.COM;"";"";00000000;0000;92038631;69;0005;RO;76907878;"";4617600;20250117;105;00;20250117;"";1
55041962000180;RUA ANTONIO VELHO TINOCO 271  CIDADE LIDER;"";"";FRANTELPERSONALIZADOS@GMAIL.COM;"";"";"";"";96526872;11;7107;SP;08280120;1521100,3299099,1813099;1340501;20240508;"";00;20240508;"";1
59177318000195;RUA SAN MARINO 759  VILA CASTELA;"";"";RIOPOMBA@VARGASCONTABILIDADE.COM.BR;"";"";"";"";35711444;32;4895;MG;34007076;8610101,8610102,8630599;8630503;20250129;"";00;20250129;"";1
46075833000112;RUA JOAO MANOEL VIEIRA 11  MONTE CASTELO;"";"";PADARIAMARQUINHOSPAES@GMAIL.COM;"";"";"";"";99268039;48;8089;SC;88817129;4637104;1091102;20220419;"";00;20220419;MARQUINHOS PAES;1
10703935000198;RUA VITORIANO DA SILVA 09  JARDIM DAS ESMERALDAS;"";"";gatticontabil@uol.com.br;"";"";"";"";47071999;11;7107;SP;05549080;4120400;4744099;20090312;"";00;20090312;CONSTRULAR;1
60862408000102;RUA JONATHAS PEDROSA 224  CENTRO;"";"";WDEMPRES@GMAIL.COM;"";"";00000000;0000;55445242;99;0269;AM;69151030;4619200;8219999;20250516;105;00;20250516;KRD SOLUCOES SERVICOS ESPECIALIZADOS LTDA;1
54429167000100;AVENIDA CONSELHEIRO LUIZ VIANA 317 ANDAR 1 CENTRO;"";"";ORTOPRATES@HOTMAIL.COM;99658021;73;"";"";99658021;73;3117;BA;45820131;2063100,4644301,4644302,4649408;2062200;20240321;"";00;20240321;MURLO;1
53750440000122;RUA FELIX DA CUNHA 475 SALA 01 CENTRO;"";"";ELETROBRITES@GMAIL.COM;"";"";"";"";99026655;55;8863;RS;97670000;4752100,9521500,9511800,4751201,9512600;4753900;20240201;"";00;20240201;"";1
48067018000137;RUA CHERENTES 447  CENTRO;"";"";EXPEDIENTEPOMPEIA01@ESCMODELO.COM.BR;"";"";"";"";33334444;14;7201;SP;17600090;4721104,4723700,4729601,4741500,4742300,4743100,4744001,4744003,4744004,4744006,4751201,4752100,4754701,4755502,4755503,4756300,4757100,4759899,4761003,4763601,4763603,4763604,4773300,4782201,4782202,4789003,5250801;4781400;20220923;"";00;20220923;OFF;1
57107737000125;RUA MONTE CASTELO 58  CENTRO;"";"";TSUNAGIMAKIYAMA@GMAIL.COM;"";"";"";"";98348932;34;6945;SP;19600003;5310502,5320202,5620104,5212500,4723700,7319002,4712100,4721102,5229099,5320201;5612100;20240902;"";00;20240902;"";1
53159847000180;AVENIDA TANCREDO NEVES 1632  CAMINHO DAS ARVORES;"";"";ALESANDROINVESTIMENTO024@GMAIL.COM;"";"";"";"";40045656;71;3849;BA;41820021;4754701;7319002;20231211;"";00;20231211;"";1
42959582000188;ALAMEDA IPE 69  CHACARA IPE;"";"";FERNANDESANALUIZA.ADV@GMAIL.COM;"";"";"";"";81376864;19;0139;AC;69917550;"";6911701;20210730;"";00;20210730;"";1
20821313000118;RUA MANOEL PORTELA NETO 70  PATURI;"";"";MARIASOUSA61571@GMAIL.COM;"";"";"";"";92779160;88;1569;CE;62328370;"";4712100;20140812;"";00;20140812;"";1
16988304000149;RUA CEL FANCISCO NUNES CAVALCANTE SN  CENTRO;"";"";wandersonmiguel17@hotmail.com;"";"";"";"";97593524;85;1357;CE;62748000;4741500;4744099;20121010;"";00;20210511;DEPOSITO JOAO MNIGUEL;1
51663353000102;RUA ABILIO CAMARGO RIBEIRO 01  JARDIM CRUZEIRO;"";"";ERICKNERES455@GMAIL.COM;"";"";"";"";41445555;11;6551;SP;06680645;"";0161003;20230802;"";00;20230802;"";1
51398012000157;AVENIDA BALEIA JUBARTE 61 SALA 02 JOSE AMANDIO;"";"";CARINACERUTTIBOMBINHAS@GMAIL.COM;"";"";"";"";96346197;47;5537;SC;88215000;"";9602502;20230712;"";00;20230712;"";1
42232927000105;AVENIDA EUCLIDES MIRAGAIA 1489  JARDIM PEROLA;"";"";VINICIUSHENRIQUEVARGASBRUNHEIR@GMAIL.COM;"";"";"";"";91049166;45;6229;SP;16200270;1412602,1412603,4755502,4763604;4781400;20210608;"";00;20210608;MAXIMUS CONFECCOES;1
52220336000163;RUA FRANCELINO GOMES 1050  DISTRITO INDUSTRIAL JOSE ALVES NOGUEIRA;"";"";CONTABILIDADEFACILITA1@GMAIL.COM;"";"";"";"";99387688;37;4283;MG;35557000;9529105;3101200;20230918;"";00;20230918;"";1
36686955000191;RUA ITAPERUNA 13 LOJA JAPUIBA (CUNHAMBEBE);"";"";TIANECTM@GMAIL.COM;"";"";"";"";33685597;24;5801;RJ;23934165;9602501;9602502;20200316;"";00;20240104;"";1
45222003000108;10A AVENIDA FAZENDA AGUA FRIA S/N CASA ZONA RURAL;"";"";MAICONSANTOS8130@GMAIL.COM;"";"";"";"";81206323;77;3543;BA;46760000;4722901,4723700,4721103,4755502,4721102,4772500,4782201,4789004,4789005;1091101;20220209;"";00;20220209;"";1
59723948000118;AVENIDA FUAD ASSEF MALUF 2007  JARDIM BELA VISTA;"";"";LULUMURILO59@GMAIL.COM;"";"";"";"";90198148;19;7149;SP;13175090;1091102,5611205;4789001;20250301;"";00;20250301;"";1
60920355000120;RUA PEDRO NAVAZELLO 141 QUADRAB                   LOTE  10 LARANJEIRAS;"";"";ITAMARATY@ITAMARATYONLINE.COM.BR;"";"";"";"";32114400;17;6899;SP;15160308;6810202,6822600;6810201;20250520;"";00;20250520;"";1
58997728000110;SITIO BATIMBAL 001  BATIMBAL;"";"";ROSICLEIDENOGUEIRA325@GMAIL.COM;"";"";00000000;0000;92394542;85;1323;CE;62750000;4723700,4789099;5611201;20250121;105;00;20250121;QUENTINHAS DA ROSE;1
42441047000130;RUA ALZIRA LISBOA FRANCO 312  BANGU;"";"";SPWILCARROS@GMAIL.COM;"";"";23241317;11;79898382;11;7057;SP;09280640;4511101,6619399,7490104,7711000;4511102;20210623;"";00;20210623;SP.WIL CARROS LTDA;1
45919231000131;RUA LOURIVAL FRANCO DE OLIVEIRA 159 CASA JARDIM ESPERANCA;"";"";LUCIANOALENCAR1975@GMAIL.COM;"";"";"";"";91726825;22;5813;RJ;28920017;"";4330404;20220405;"";00;20220405;"";1
60550463000159;RODOVIA MA-204ESTRADA DE RIBAMAR,RESIDENCIAL PITANGUEIRAS 1, S/N COND  PITANGUEIRASI       BLOCO 05                  APT   206 MARACAJA;"";"";DRICADEJESUS1@GMAIL.COM;88325043;98;88045575;98;88325043;98;0889;MA;65115175;"";9493600;20250404;"";00;20250404;ACADEMIA DE LETRAS, CIENCIAS E ARTES -ALCASJR;1
08391122000168;SITIO ESTANCIA PRIMAVERA S/N ZONA RURAL CORREGO DO CASCAVEL;"";"";psgarcia@melfinet.com.br;"";"";36641185;17;36641169;17;2981;SP;15763000;0151202,0133404;0131800;20061026;"";00;20061026;"";1
48729648000120;RUA LEALDADE 236  JAGUARE;"";"";DAVI.ALMEIDA@MAKTUBSEGUROS.COM.BR;"";"";"";"";36919471;11;7107;SP;05333090;"";7319002;20221125;"";00;20221125;"";1
09459211000161;RUA 86 C/ RUA 86A S/N QUADRAF22                 LOTE  21/23 SETOR SUL;"";"";"";"";"";"";"";32519331;62;9373;GO;74083385;"";8112500;20080331;"";00;20080331;CONDOMINIO RESIDENCIAL RESIDENCE;1
46985141000101;RUA CORONEL JOAQUIM CUSTODIO DE AZEVEDO 108 LOJA 2 RENATO PARENTE;"";"";DONATELLAEMCASA@GMAIL.COM;"";"";"";"";92404123;88;1559;CE;62033015;5620104,4723700;4721102;20220701;"";00;20240828;"";1
47945092000146;AVENIDA GERALDO MAZZI 1300  RIO ACIMA;"";"";CONTATO@VITIELLOCONTABIL.COM.BR;96670761;11;96544680;11;45351775;11;6619;SP;13216605;"";1731100;19760825;"";00;20051103;"";1
44584333000180;AVENIDA SAO TOMAZ SN QUADRA 15 LOTE 09 PARQUE DAS PAINEIRAS;"";"";MARCELOGS7@GMAIL.COM;"";"";"";"";91317030;61;9571;GO;75912176;7420004;5912099;20211214;"";00;20211214;"";1
43168979000114;AREA RUA 05 POVOADO SERRA DAS MINAS SN  ZONA RURAL;"";"";GERENCIA@JFCONTABILIDADE-SE.COM.BR;"";"";"";"";99313605;79;3119;SE;49520000;4634601,4722901,4930202;4623102;20210818;"";00;20210818;C A PASSOS COUROS;1
09432149000890;PRACA RUI BARBOSA 77       CA A CENTRO;"";"";SOCIETARIO@COMARC.COM.BR;"";"";"";"";40091700;17;6779;SP;15400000;8291100;7020400;20130328;"";00;20130328;"";2
13607907000165;ESTRADA BAIRRO DE ROSA MENDES 000000  ROSA MENDES;"";"";"";"";"";"";"";40184033;11;6867;SP;12995000;"";0121101;20110508;"";00;20110508;"";1
58408515000105;AVENIDA ARAUCARIA 561  PARQUE ORATORIO;"";"";MUNHOZ.DIET@GMAIL.COM;"";"";"";"";74216069;11;7057;SP;09251040;7420004,4789003,4781400,5912099,9609206,8592999,8230001,7420001;8299799;20241210;"";00;20241210;"";1
28489887000142;AVENIDA CONDE DE BOA VISTA 3080  JARDIM TIJUCA;"";"";MAURICEIAFERNANDES1@GMAIL.COM;"";"";"";"";83152060;21;9051;MS;79094050;"";9602501;20170823;"";00;20170823;"";1
05549742000194;RUA JERONIMO DA VEIGA 164 17 AND. CONJUNTO E ITAIM BIBI;"";"";"";"";"";"";"";"";"";7107;SP;04536000;6810202,6810203,4110700,8230001,6462000,7490104;6810201;20030225;"";00;20030225;"";1
55217446000164;RODOVIA RJ ESTRADA SUMIDOURO TERESOPOLIS 199 CASA DUAS IRMAS;"";"";LUIZCLAUDIONSOARES31@GMAIL.COM;"";"";"";"";74059914;22;5913;RJ;28637000;4543900,9602501,4330404,4520001,4520002;4399103;20240521;"";00;20240521;"";1
49802635000100;RUA RUI BARBOSA 1526  VILA MARIA ZELIA;"";"";WENDEL.OAKLEY_2012@HOTMAIL.COM;"";"";"";"";97513485;18;6885;SP;19200000;"";4781400;20230303;"";00;20230303;"";1
13812264000191;AVENIDA ENGENHEIRO ALBERTO SA 1315       C VICENTE PINZON;"";"";ELOCONTABIL.DP@GMAIL.COM;34844583;85;"";"";34844583;85;1389;CE;60181175;6810203,4120400,4110700,4399199,7732201,3811400,7711000;6810201;20110531;"";00;20110531;"";1
44328520000101;"RUA JOAO E GUIOMAR SOEIRA 155 BLOCO 19;APT 403 RESERVA REAL";"";"";MICHELLEMARTINS7895@GMAIL.COM;"";"";"";"";99942951;16;6969;SP;14094645;"";4930201;20211122;"";00;20211122;"";1
60801589000159;"RUA JC 29 SN QUADRA 13;LOTE 05 JARDIM CURITIBA";"";"";CITYCOMPANYCONTABILIDADE@GMAIL.COM;"";"";"";"";91929450;62;9373;GO;74480760;5620104,5620102,4729699,5611201;5611203;20250513;"";00;20250513;"";1
57671573000164;ALAMEDA JASMIM 2681  SETOR 04;"";"";JLMSANTOS401@GMAIL.COM;"";"";"";"";92123318;69;0007;RO;76873454;"";4321500;20241014;"";00;20241014;"";1
20800162000111;RUA NOSSA SENHORA APARECIDA 601  NOSSA SENHORA APARECIDA;"";"";"";"";"";"";"";99628495;65;9153;MT;78470000;"";5611203;20140808;"";00;20140808;"";1
53501533000113;AVENIDA CRISTOVAO COLOMBO 421 SALA  20 CENTRO;"";"";LOCAGORAARARAQUARA@GMAIL.COM;"";"";"";"";65333694;11;6163;SP;14801200;"";7711000;20240115;"";00;20240115;EDUARDO LEITE FRANQUIAS;1
76888056000196;RUA 7 DE SETEMBRO S N  CENTRO;"";"";"";"";"";"";"";"";"";7953;PR;85935000;"";8888888;19740215;"";00;20061201;CARPINTARIA E MARCENARIA SANTANA;1
42557463000107;TRAVESSA QUATORZE DE ABRIL - ATE 1282/1283 383 APT 02 FATIMA;"";"";CALVESC@GMAIL.COM;"";"";"";"";30152758;91;0427;PA;66060460;6399200,5620104,1813001,5229099,1813099;5819100;20210701;"";00;20210701;"";1
46109132000157;AVENIDA SABINA BAPTISTA DE CAMARGO 397  JARDIM NOVO ANGULO;"";"";RAFFAAH.SILVA1@GMAIL.COM;"";"";"";"";81937839;19;2951;SP;13185185;4781400,9602501,1091102;4930201;20220422;"";00;20241002;"";1
49935655000140;RUA JOSE CANTELLI - LADO PAR 300 APT 322 TRES VENDAS;"";"";CRISTIANOTODESCATTO4@GMAIL.COM;"";"";"";"";91663095;54;8637;RS;99713264;8130300,4322301,8219999,4930201,4330404,4399103;4321500;20230314;"";00;20230314;"";1
58035995000106;RUA ALVARES CABRAL 137  CACHAMBI;"";"";MATHEUSCOLBERTH2@GMAIL.COM;"";"";"";"";82911697;21;6001;RJ;20780320;5320202,5620104,8599699,4723700,7319002,5611205,8230002;8230001;20241108;"";00;20241108;"";1
41320771000143;RUA CALIXTO MACHADO 21 SALA  0129 PIRES FACANHA;"";"";"";32268212;85;32268212;85;32268212;85;1247;CE;61760000;"";4618401;19911120;"";00;20211116;"";1
45861557000155;AVENIDA UNIVERSAL 68  JARDIM UNIVERSAL;"";"";RANIELE123SANTOS@GMAIL.COM;"";"";"";"";99154100;44;8461;PR;87114280;4741500,4742300,4744001,4744003;4744099;20220331;"";00;20220331;DEPOSITO UNIVERSAL;1
45015464000100;RUA MARCIONILIO FRANCISCO DOS SANTOS 00382 SALA  01 CAPOEIRAS;"";"";JAILSONLINS2018@GMAIL.COM;"";"";"";"";93240355;83;1975;PB;58900000;4617600,5620101;5612100;20220126;"";00;20220126;LINS REPRESENTACOES E SERVICOS;1
04266641000143;AVENIDA LUCAS NOGUEIRA GARCEZ 561  JARDIM DO MAR;"";"";cirumont@hotmail.com;43682436;11;"";"";43683884;11;7075;SP;09750670;7739002,7729203,8230001,8599604;4773300;20010119;"";00;20051103;CIRURGICA MONTSERRAT;1
51876036000174;ESTRADA REAL DE MAUA 2396 TERREO IPIRANGA (GUIA DE PACOBAIBA);"";"";MARIOVICTORVODKA2020@GMAIL.COM;"";"";"";"";95325648;21;5849;RJ;25927112;"";4322302;20230820;"";00;20230820;"";1
44675836000161;RUA DOUTOR OSVALDO CRUZ 597  CHA DE BEBEDOURO;"";"";MARI.LILUCE@GMAIL.COM;"";"";"";"";88962499;82;2785;AL;57018630;4724500,5611203;1096100;20211225;"";00;20211225;"";1
42252989000170;AVENIDA SAO PAULO 280  GOIAS;"";"";AZACONTABILIDADE@YAHOO.COM.BR;"";"";"";"";32428516;34;4069;MG;38442077;"";9602502;20210609;"";00;20210609;"";1
13758368000165;RUA MANOEL FERNANDES 71  MEARIM III;"";"";ROBERTO0909AQUINO@GMAIL.COM;"";"";"";"";92615108;85;1235;CE;62795000;4729699,4399103,4330404;1031700;20110606;"";00;20110606;"";1
12403693000223;RODOVIA JORGE LACERDA 1650 SALA  06 COMPLEXO               LOGISTICO ESPINHEIROS;"";"";IMPORTACAO@FORTELOGISTICA.COM.BR;32461414;47;32461514;47;32461414;47;8161;SC;88317100;4689399,4930201,4930202,5212500,5231102,5232000,5250803,5250804,5250805,7739099;5211701;20120319;"";00;20120319;FORTE LOGSTICA;2
14949576000104;AVENIDA BRUXELAS S/N QUADRA255                 LOTE  01                  LOJA  02 JARDIM NOVO MUNDO;"";"";WELLINTONBEDA@GMAIL.COM;33611134;62;"";"";85123358;62;9373;GO;74703050;4930202;4930203;20120127;"";00;20120127;BEDA TRANSPORTES;1
47159586000103;RUA VINICIUS PICOLO 236  PARQUE DA CIDADANIA;"";"";SMITH.2015.SA@GMAIL.COM;"";"";"";"";91330387;17;7097;SP;15047218;"";4330403;20220714;"";00;20220714;"";1
54951519000184;RUA RUA 5 CHACARA 278 11  SETOR HABITACIONAL VICENTE PIRES;"";"";CALAZANCIOC@GMAIL.COM;"";"";"";"";35750909;61;9701;DF;72006140;9602502;5620101;20240430;"";00;20240430;"";1
02678169000120;RUA BRIGADEIRO HENRIQUE FONTENELLE 443  PARQUE SAO DOMINGOS;"";"";"";2227881;011;"";"";2227881;011;7107;SP;05125000;"";5620104;19980603;"";00;20051103;"";1
55324674000133;AVENIDA AMAZONAS 2904 SALA 513 PRADO;"";"";ESTRELARP2@GMAIL.COM;"";"";"";"";33320702;31;4123;MG;30411186;7020400,8219999;8211300;20240529;"";00;20240529;"";1
57262565000164;RUA MANOEL CAETANO DA SILVA 253  FRAGATA;"";"";ROBSONSOUSAPEL@GMAIL.COM;"";"";"";"";84485023;53;8791;RS;96025230;4723700;5612100;20240912;"";00;20240912;"";1
43935223000153;RUA LUIZ VIANA 110  CABUCU;"";"";SANTOSMATERIAL@HOTMAIL.COM;"";"";"";"";81521050;75;3037;BA;44220000;4723700,4712100;4744099;20211019;"";00;20231206;"";1
43783936000149;RUA FRANCISCO MANOEL GOMES 104 LOJA CAMPOS DE CUNHA;"";"";ANAGONCALVES.LOJA@GMAIL.COM;"";"";"";"";97221334;12;6373;SP;12540000;4789099,4755503,4772500,4783102,4783101;4781400;20211006;"";00;20211006;"";1
14237965000107;RUA MARECHAL DEODORO 586  CENTRO;"";"";SANTARITADECORACOES2@HOTMAIL.COM;32751540;44;"";"";32752385;44;7447;PR;86960000;4755502,4755503,4759801,4761003,4782201,4782202,4789001,4789099,7410202;4781400;20110901;"";00;20110901;"";1
21249795000146;AVENIDA PRESIDENTE EPITACIO PESSOA 475 SALA  210                 CXPST 059 DOS ESTADOS;"";"";engenheiroandrelsilva@gmail.com;"";"";"";"";87743190;83;2051;PB;58030906;4211101,4211102,4212000,4213800,4221901,4221902,4221903,4221904,4221905,4222701,4222702,4223500,4291000,4292801,4299501,4299599,4311801,4311802,4312600,4313400,4319300,4321500,4322301,4322302,4329199,4330402,4330403,4330404,4330499,4399101,4399102,4399105,6319400,7112000,7711000,7731400,7732201,7732202,7733100,7739001,7739002,7739003,7739099,8130300,8211300;4120400;20141017;"";00;20181213;"";1
61294751000152;RUA COTA EMERICK SN  CENTRO;"";"";ERICAFRANKLIN15@HOTMAIL.COM;"";"";84221090;33;84397575;33;0650;MG;36972000;"";6810203;20250613;"";00;20250613;"";1
54987002000145;RUA ANA AMALIA 122  ALTINO BARBOSA;"";"";GENCONT@VELOXMAIL.COM.BR;"";"";"";"";35221671;33;5371;MG;39800060;"";9491000;20240503;"";00;20240503;IGREJA EVANGELICA REDENCAO DE TEOFILO OTONI;1
58069627000189;RUA PANDIA CALOGERAS 2037  NITEROI;"";"";CONFESSOSEXSHOP@OUTLOOK.COM.BR;"";"";"";"";89659547;51;8589;RS;92120150;4732600,4713002,4772500;4789099;20241112;"";00;20241112;"";1
59194204000153;RUA ALFREDO HEITZMANN JUNIOR 225 APT 71 VILA NOVA BONSUCESSO;"";"";JARLENE.SILVA@GMAIL.COM;"";"";"";"";87461229;11;6477;SP;07176550;"";8219999;20250130;"";00;20250130;"";1
44826087000126;AVENIDA DO CAFE 2002 ANEXO COZINHA VILA TIBERIO;"";"";MOTELCOPACABANA3@GMAIL.COM;"";"";"";"";35149911;16;6969;SP;14050220;5620102,5620103,5620104;5620101;20220111;"";00;20220111;"";1
60423500000168;RUA 13 DE MAIO 12  CENTRO;"";"";EMPRESASONLINEDOBRASIL@GMAIL.COM;"";"";00000000;0000;07822222;11;0281;AM;69550089;6630400,8211300,8219999,8411600;8291100;20250415;105;00;20250415;"";1
58998870000181;AVENIDA REPUBLICA DO LIBANO 251       SALA 2205 TORRE A PINA;"";"";GABRIEL@GRODRIGUES.ADV.BR;"";"";"";"";96036705;81;2531;PE;51110160;"";6911701;20241211;"";00;20241211;"";1
50496883000140;AVENIDA CESAR FINOTTI 305 CONJ SANTA MONICA;"";"";REGINALDOVELOSODOSSANTOS@YAHOO.COM.BR;"";"";"";"";92733511;63;5403;MG;38408138;5320202,4930204;4930201;20230429;"";00;20230429;"";1
48829499000170;RUA MARANHAO 293 CASA CASA CIDADE SAO JORGE;"";"";WELLINGTONCARLOS979@GMAIL.COM;"";"";"";"";68327222;11;7057;SP;09111740;9602501;9602502;20221207;"";00;20221207;"";1
15538372000143;TRAVESSA EXPEDITO BRAGA 453  CENTRO;"";"";VALDEMIRSLOPES@HOTMAIL.COM;32452813;75;81833867;75;92201383;75;3875;BA;44190000;6822600,4399103,4313400;6810201;20120515;"";00;20120515;J C EMPREENDIMENTOS;1
49218152000154;AVENIDA NORTE 1565 PAVMTO TERREO ESPLANADA;"";"";MMJNOVASERRANA@HOTMAIL.COM;"";"";"";"";91979433;37;4903;MG;35526682;"";5620104;20230117;"";00;20230117;"";1
43501651000178;AREA RURAL SN  AREA RURAL DE SANTOS DUMONT;"";"";MATEUSSD123@HOTMAIL.COM;"";"";"";"";92547325;31;5213;MG;36247899;4930201,4930202;4520001;20210913;"";00;20210913;"";1
02443434000191;RUA CAPOTE VALENTE 361 APT   202 PINHEIROS;"";"";ARTSCON@TERRA.COM.BR;"";"";"";"";24957680;11;7107;SP;05409001;"";6311900;19980331;"";00;20010225;"";1
53853799000125;RUA DA HORTA 33  VILA ECOLOGICA (BARREIRO);"";"";YANCALOVE2018@GMAIL.COM;"";"";"";"";83736278;31;4123;MG;30670570;"";5620104;20240208;"";00;20240208;"";1
