CNPJ;Endereço;DATA DA SITUAÇÃO ESPECIAL;SITUAÇÃO ESPECIAL;CORREIO ELETRÔNICO;FAX;DDD DO FAX;TELEFONE 2;DDD 2;TELEFONE 1;DDD 1;MUNICÍPIO;UF;CEP;CNAE FISCAL SECUNDÁRIA;CNAE FISCAL PRINCIPAL;DATA DE INÍCIO ATIVIDADE;PAIS;MOTIVO SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;NOME FANTASIA;IDENTIFICADOR MATRIZ/FILIAL
30948037000107;AVENIDA WASHINGTON SOARES 2155       LJ 69 EDSON QUEIROZ;"";"";US.GROUP@HOTMAIL.COM;"";"";"";"";99540002;85;1389;CE;60811341;1413401,1413403,1813001,1813099,1822999,3292202,4642702,4649408,4754701,4754702,4755502,4755503,4781400,4782201,4789005,4789099,7711000,7719599,7732201,8291100,9001902;4511102;20180717;"";00;20180717;US GROUP;1
20165298000105;RUA NEVES ARMOND 210 SALA  601 PRAIA DO SUA;"";"";DAMYLLEBUENO@GMAIL.COM;"";"";"";"";92374937;27;5705;ES;29052280;8630503,8650003,9602502;8650002;20140423;"";00;20140423;CLINICA DRA. DAMYLLE BUENO;1
33275368000111;RUA PEDRO RODRIGUES PEREIRA 77 CONJ BLC.C.AP. 22 JARDIM CAPELINHA;"";"";EBSANTANA2011@BOL.COM.BR;"";"";"";"";40119295;11;7107;SP;05850260;8130300,4322301,4399199,4330403,5229099,4399103,4330405,4520002;4321500;20190407;"";00;20240411;"";1
22002746000177;RUA MINA DE OURO 84  JABAQUARA;"";"";minoru.asai@gmail.com;"";"";"";"";50722918;11;7107;SP;04343040;5811500,4763601,8230001,8599604,8592999,9002701,9001999;6203100;20150308;"";00;20150308;LOUD NOISES;1
10354416000161;RUA JARAGUA 176  BOM RETIRO;"";"";romanocontabil@yahoo.com.br;32249066;11;32232300;11;32249066;11;7107;SP;01129000;"";5320202;20080905;"";00;20220811;RW EXPRESS;1
47080866000113;RUA SERGIPE 410  CENTRO;"";"";"";"";"";"";"";"";"";6323;SP;15800100;"";9491000;19700424;"";00;19980728;ASSOCIACAO ESPIRITA AMOR E CARIDADE;1
06787429000157;RUA AMERICO VESPUCIO 636 APT   44                  ANDAR 03                  BLOCO TREVISO BL A ED RES LINDOIA;"";"";ARTHUR@SOMACONTA.COM.BR;33561563;41;"";"";84158851;41;7535;PR;81010250;4693100,4789001,4789002,8211300;2349499;20040713;"";00;20220615;VASOS E CIA;1
41340363000153;RUA LEO LOMBARDI 926  MINA BRASIL;"";"";CONTATO@TRENDSMAKE.COM.BR;"";"";"";"";96992066;48;8089;SC;88811223;4642701,4647801,4649401,4649499,4729699,4753900,4759899,4761003,4772500,4781400;4646001;20210324;"";00;20210324;"";1
52263522000180;AVENIDA GERSON MATURANI 329  JD TRES MARIAS;"";"";"";"";"";"";"";"";"";6475;SP;11440280;"";8112500;19850507;"";00;20051103;"";1
01449945000158;RUA DOS EXPEDICIONARIOS 172  CENTRO;"";"";"";"";"";"";"";"";"";7133;SP;13930000;"";4712100;19960923;"";00;20021109;MERCADINHO PEG PAG;1
34525471000135;RUA ARISTIDES DA SILVA LOBO 185  VILA HARO;"";"";DRENGENHEIRO@OUTLOOK.COM;"";"";"";"";96106642;15;7145;SP;18015340;4742300,9511800,6190699,8219999,4330404,3329501,9521500,2542000,3314707,3314706,4322302,4751202,4322301,4399103;4321500;20190813;"";00;20190813;"";1
30151613000190;RUA RUA SANTOS DUMONT 214  CENTRO;"";"";MAGDA.TF@HOTMAIL.COM;"";"";"";"";96197057;55;8779;RS;98430000;4781400,4772500,9602502;9602501;20180409;"";00;20180409;"";1
29065851000285;RUA SOLDADO FRANCISCO ALVES ROCHA 126  SANTO AGOSTINHO;"";"";FRANCARCONTAB@UOL.COM.BR;"";"";"";"";33466127;24;5925;RJ;27211160;"";9491000;20151007;"";00;20220114;"";2
23447489000140;RUA FREI VITAL 242 APT 14 EMBARE;"";"";BEATRIZDCMENEZES@HOTMAIL.COM;"";"";"";"";30991796;11;7071;SP;11025090;"";8599699;20151009;"";00;20151009;"";1
41347773000126;RUA DO COMERCIO 67  CENTRO;"";"";BELPONTESLIMA@GMAIL.COM;"";"";"";"";88293382;83;2005;PB;58208000;4789099,4721103,4755502,4772500,4789005;4721102;20210325;"";00;20210325;PANIFICADORA DIVINO PAO;1
26392376000182;AVENIDA GUARARAPES 2501 2501 LETRA A CENTRO;"";"";"";"";"";"";"";88097215;87;2521;PE;56302902;"";8593700;20161020;"";00;20161020;"";1
29038770000105;RUA LUIZ PROCOPIO ARAUJO FERRAZ 591  PARQUE SANTA FELICIA JARDIM;"";"";DERRAMOS1980@GMAIL.COM;"";"";"";"";34195590;16;7079;SP;13563301;"";4930201;20171109;"";00;20240904;"";1
20724358000174;"SITIO SAO JOAO S/N CASA; MOQUEM";"";"";"";"";"";"";"";38955348;19;7143;SP;13960000;"";0134200;20140728;"";00;20140728;"";1
32327533000179;"RUA 10 S/N QUADRA 18;LOTE 35;CASA 01 -2 ETAPA SANTA CECILIA PARQUE SANTA CECILIA";"";"";SARAHMAURILIOLACOS@GMAIL.COM;"";"";"";"";92278930;62;9227;GO;74919335;8599699,4789001,4755502;3299099;20181229;"";00;20181229;"";1
02991353000126;RODOVIA SP 215 KM 127 SN  ZONA RURAL;"";"";CONTABILIDADEALVES@R7.COM;35833716;19;35838952;19;35833716;19;6375;SP;13690000;0113000,0151203,0134200,4621400;0151201;19980209;"";00;20051103;FAZENDA MONT ALVERNE;1
60743093000176;RUA INGLESA 143  PARADA INGLESA;"";"";DIRETORIA@MEDICOMEXAMES.COM.BR;31410995;11;"";"";22061304;11;7107;SP;02245020;8640202,8640205,8640206,8640207;8640204;19890621;"";00;20051022;MEDCOM MEDICINA COMPLEMENTAR;1
97527169000136;RUA CESARIO MOTA 80  VILA GONZAGA;"";"";eduardoalves47@hotmail.com;"";"";"";"";97802026;14;7029;SP;18900000;"";4322301;20110711;"";00;20110711;"";1
11851590000182;RUA MATO GROSSO 1061  CENTRO;"";"";"";"";"";"";"";99157550;46;7487;PR;85760000;4781400;9602501;20100423;"";00;20100423;"";1
37520391000185;1A RUA SAPUCAIA II 87 CASA - ALVORADA QUATRO BOCAS;"";"";STYVENN@GMAIL.COM;"";"";"";"";33229037;31;0559;PA;68682000;9511800,4723700,5223100,8299707,4772500,2543800,5611201,5611203,5611205,8230002,9602501,4321500,4322301,8599604,4783102;4783101;20200624;"";00;20200624;"";1
26729511000132;AVENIDA MARCOS PENTEADO DE ULHOA RODRIGUES 939 ANDAR 8                   SALA  803 TAMBORE;"";"";FABIO@CUNHAPETRECHE.COM.BR;"";"";"";"";28448316;11;6213;SP;06460040;7020400;7810800;20161216;"";00;20161216;CUNHA & PETRECHE EXECUTIVE SEARCH;1
07538975000117;AVENIDA JORGE TIBIRICA 1077  JARDIM DOS OLIVEIRAS;"";"";roberto@rochaautopecas.com.br;32790833;19;32791920;19;33427734;19;6291;SP;13044125;"";4530703;20050722;"";00;20050722;ROCHA AUTO PECAS;1
41530184000189;AVENIDA ARTEMIA PIRES FREITAS 8220 CASA G4 SIM;"";"";ASILVA.ATIVIDADES@GMAIL.COM;"";"";"";"";88041894;75;3515;BA;44085370;5819100,9511800,8599699,6190699,8599604,8599603,8593700,3321000,8592903;8599605;20210411;"";00;20210411;"";1
20854987000119;AVENIDA TERESA CAMPANELLA 369  BOA VISTA;"";"";eduardobonilha@yahoo.com.br;"";"";"";"";97498066;11;7077;SP;09561210;9329899,7420001,9001906,7319002,4761001;8230001;20140818;"";00;20250529;"";1
17841119000190;COMUNIDADE SITIO VIEIRAS 05  FEITICEIRO;"";"";"";"";"";"";"";94456079;88;1439;CE;63477000;4755503,4755502,4755501;4781400;20130330;"";00;20130330;"";1
34028316461933;ESTRADA DO AEROPORTO 697  CENTRO;"";"";AMACTEFE@CORREIOS.COM.BR;"";"";33433268;97;33432871;97;0281;AM;69550101;"";5310501;19740816;"";00;20051103;AC TEFE;2
32309716000161;AVENIDA CIDADE JARDIM 2700 CONJ AP 54B BOSQUE DOS EUCALIPTOS;"";"";paulolferr@uol.com.br;"";"";"";"";39172968;12;7099;SP;12233002;"";8599604;20181225;"";00;20181225;"";1
23840201000100;RUA OLIMPIO SACHETTO 575 APT 201 MENEZES;"";"";ATAULFOVANS@HOTMAIL.COM;"";"";"";"";85252828;32;4305;MG;36774129;4923001,4929902;5320202;20151214;"";00;20151214;"";1
09028145000175;"RUA MARECHAL FLORIANO PEIXOTO 66 CASA: 01; CENTRO";"";"";"";36621698;41;84183815;41;36621698;41;7501;PR;83570000;4724500;4712100;20070731;"";00;20070731;FRUTARIA & MERCEARIA CORDEIRO;1
37721136000109;RUA AMADEU GAMBERINI 37 LETRA B VILA AMERICANA;"";"";MARCIOABAD27@GMAIL.COM;"";"";"";"";21568451;11;7107;SP;08010110;"";5223100;20200714;"";00;20200714;"";1
17647526000160;QUADRA QR 502 CONJUNTO 10 11  SAMAMBAIA SUL (SAMAMBAIA);"";"";MULTICARROS66@GMAIL.COM;"";"";"";"";91726751;61;9701;DF;72310410;"";4520002;20130226;"";00;20220624;"";1
36039616000113;RUA FIGUEIRA DE CAPRI 561  NAPOLI;"";"";MAGNOGONCALVES68453@GMAIL.COM;"";"";"";"";86278681;31;5091;MG;33822305;4759899;3291400;20200117;"";00;20200117;"";1
40980697000129;RUA COMENDADOR MANOEL INACIO 623  VILA RIO BRANCO;"";"";KRAVUTFERNANDO@GMAIL.COM;"";"";"";"";88272164;42;7495;PR;84172050;4321500,4322301,2599301,4330405,1622699;4399103;20210224;"";00;20210224;"";1
41271987000166;RUA RENATO ARNALDO SILVEIRA LOPES 104  PARQUE RESIDENCIAL SOLARES;"";"";GERLANEEMETERI@GMAIL.COM;"";"";"";"";97960012;22;5867;RJ;28630342;"";1411802;20210318;"";00;20210318;"";1
35088663000194;SITIO MORIA SN  BARRO PRETO;"";"";"";"";"";"";"";36622744;19;6275;SP;13770000;0121101;0134200;20191002;"";00;20191002;"";1
05255239000126;AVENIDA SANTOS DUMONT 346  CENTRO;"";"";farma10@mundoonline.net;4951344;064;"";"";34313153;64;9425;GO;75503222;"";4771701;20020826;"";00;20020826;FARMA10;1
05081798000167;RUA JOINVILLE 209 SALA  301 F VILA NOVA;"";"";OLINTO@ELETRISA.COM.BR;"";"";"";"";30377300;47;8047;SC;89035200;"";3511501;20020523;"";00;20020523;"";1
34456504000132;RUA NOVA 09  COQUEIRO;"";"";DIEGO.MONTEIRO19@OUTLOOK.COM;"";"";"";"";31992531;91;0415;PA;67113150;6190699,7319002,4321500,9512600,3313999,4753900,4757100;9511800;20190807;"";00;20190807;RIOS TELECOM;1
28788451000154;RUA ADELINO TORQUATO 38 MZNINO2 PARQUE MONTE LIBANO;"";"";MORETTI@MORETTISEGUROS.COM.BR;"";"";"";"";23127111;11;6713;SP;08780300;6493000,6629100,7020400,7490104;6622300;20171004;"";00;20171004;"";1
09071883000103;TRAVESSA MALAFAIA 450       PARTE COLUBANDE;"";"";"";"";"";"";"";37109163;21;5897;RJ;24450460;4530703;4744099;20070831;"";00;20070831;BAZAR TOTAL;1
18958778000173;RUA PARA 416  CONSOLACAO;"";"";ingridsachs@gmail.com;"";"";"";"";93937997;11;7107;SP;01243020;7420004;7420001;20130926;"";00;20130926;"";1
08483038000174;SITIO SANTA RITA S/N  RURAL;"";"";modelo@netsite.com.br;37613266;16;37613266;16;37613266;16;6217;SP;14300001;"";0113000;20061129;"";00;20061129;"";1
30870154000103;RUA JOAO BAPTISTA DALMEDICO 460 FUNDOS PARQUE CEASA;"";"";ADM@PROTECHINSTALACOES.COM.BR;"";"";"";"";25196570;19;6291;SP;13082660;4211102,4329101,4399103;4330402;20180706;"";00;20180706;PRO TECH INSTALACOES;1
20000557000130;AVENIDA BRASIL 670  NUCLEO HABITACIONAL ANTONIO LORENZETTI;"";"";DINAASANTOS1965@GMAIL.COM;"";"";"";"";91786933;14;6661;SP;17290570;4330404;4399103;20140402;"";00;20220715;"";1
06065177000152;AVENIDA CESARIO CASTILHO 345  CENTRO;"";"";www.tjkandira@uol.com.br;5384151;43;"";"";35383071;43;7419;PR;86380000;9493600,9499500;9430800;20040114;"";00;20041023;ACEMAR;1
41533116000254;COLONIA SAO DOMINGOS SN  INTERIOR;"";"";FABIORAMM@HOTMAIL.COM;"";"";"";"";31990326;53;1020;RS;96148000;4313400,4619200,4732600,4744001,4771704,4789002;4789099;20210426;"";00;20210426;AGRO RAMM;2
12313248000191;ALAMEDA ITU 1299 APT   41 CERQUEIRA CESAR;"";"";"";"";"";"";"";29538916;11;7107;SP;01421001;5812301;6391700;20100720;"";00;20100720;KIKA REICHERT COMUNICACAO;1
11784120000143;"RUA BENEDITO VON RONDOW S/N LOTE: 20; QUADRA: 11; ALFA SUL";"";"";ORTECONTE@ORTECONTE.COM.BR;"";"";"";"";33391000;33;4787;MG;36904198;"";8112500;20100311;"";00;20100311;"";1
07928767000124;AVENIDA JOSE LOUREIRO DA SILVA 965  CENTRO;"";"";STYLLUSDS@HOTMAIL.COM;"";"";"";"";30437315;51;8683;RS;94010001;4729602,5320202,8291100,8219999;4789099;20060216;"";00;20060216;STYLLUS;1
56451198000184;RUA ARTUR LEITE DE BARROS JUNIOR 233  JARDIM DO LAGO;"";"";BLISTER@BLISTER.COM.BR;"";"";"";"";32943304;19;6291;SP;13050032;4639701,4645101,4646002,4649408,4649499,4759899,4761003;4789005;19860923;"";00;20050611;BLISTER-PRODUTOS PARA LIMPEZA;1
08465517000320;SITIO CORACAO DE CEVEIRO SN  RURAL;"";"";"";"";"";"";"";36534992;14;6259;SP;17380000;"";0113000;20061129;"";00;20061129;"";2
35614200000119;AVENIDA HOMERO CASTELO BRANCO 3220 LOJA  01 PLANALTO;"";"";PCDISTRIBUIDORAECOMERCIOLTDA@GMAIL.COM;"";"";"";"";81452931;86;1219;PI;64050010;4651601,4651602,4652400,4751201,4751202,4753900,4756300,4761003,4763602,4789007,5811500,7711000,8020001,8211300,8230001;4647802;20191125;"";00;20191125;P & C DISTRIBUIDORA E COMERCIO;1
04721763000182;RUA JOSE MARGARIDO 4  SANTANA;"";"";"";"";"";"";"";69739300;11;7107;SP;02021020;"";4520005;20011016;"";00;20051103;"";1
08463422000105;RUA DOS TIMBIRAS 1354 A JURUNAS;"";"";"";"";"";"";"";32727670;91;0427;PA;66030610;4763601;7722500;20061110;"";00;20061110;ORIENTAL VIDEO LOCADORA;1
25086034014474;RUA IMPERATRIZ S/N  CENTRO;"";"";"";"";"";"";"";"";"";0199;TO;77925000;"";3514000;19930413;"";00;20051103;ENERGISA TOCANTINS;2
22994072000134;AVENIDA 1O CENTENARIO 146  DERBY CLUBE;"";"";POIARESDENIS@GMAIL.COM;"";"";"";"";91108639;17;6209;SP;14787205;"";8129000;20150804;"";00;20150804;"";1
13273219000297;RODOVIA BR-364 (RIO BRANCO-PORTO VELHO) - DE 8013 A 12001 - LADO IM 8729  BELO JARDIM II;"";"";GERENCIA@ARPUROAMBIENTAL.COM.BR;"";"";"";"";93339631;69;0139;AC;69908000;3701100,3811400,3821100,3822000,3831901,3831999,3832700,3839401,3839499,3900500,4687701,4687702,4687703,4930201,4930202,4930203;3812200;20190923;"";00;20190923;"";2
08811163000166;SITIO SANTANA S/N ESTR. MUN. TERRA ROXA AO BAIRRO PORTO FELIZ 8 KM PORTO FELIZ;"";"";"";"";"";"";"";33428124;17;7189;SP;14745000;"";0113000;20070510;"";00;20070510;"";1
18229118000151;RUA RUA AMOREIRA 21  PQ INDUSTRIAL JUNIOR;"";"";MARCOSCAL15@HOTMAIL.COM;32567883;43;"";"";99275191;43;5461;PR;86613000;4313400,4930201,4930202,7731400;0161099;20130516;"";00;20220623;"";1
26483645000116;RUA MARTIN LUTHER KING 78  JARDIM MOURISCO;"";"";BRUNOHONORATO358@GMAIL.COM;"";"";"";"";92134067;12;7183;SP;12061302;"";5611203;20161104;"";00;20220531;"";1
39827873000108;ESTRADA DA GAVEA 515 LOJA GAVEA;"";"";MARCOSANALUIZA553@GMAIL.COM;"";"";"";"";67125213;21;6001;RJ;22451265;4752100,4723700,4712100,4755502,4772500,4744001,4744099;5611205;20201118;"";00;20201118;"";1
30958812000105;RODOVIA RODOVIA SC - 452  RODOVIA CARLOS PISANI SN  LIBERATA;"";"";TRANSLOCATELLI@IG.COM.BR;"";"";"";"";32462785;49;8107;SC;89580000;4930201,5229099,5320201,5320202;4930202;20180718;"";00;20180718;"";1
05146450000100;RUA ISRAEL 115  CASEB;"";"";983.aj@tj.org.br;32251424;75;34880289;75;34840269;75;3515;BA;44052031;"";9491000;20020621;"";00;20020621;"";1
01902475000136;RUA DR COSTA VALENTE 144 SALA  53 BRAS;"";"";DEPARTAMENTOLEGAL@PARTNERSCONT.COM;30441313;11;"";"";26010432;11;7107;SP;03052000;"";4754701;19970612;"";00;20051103;"";1
06296445000147;AVENIDA MOFARREJ 761 SALA  2 E 3 VILA LEOPOLDINA;"";"";SOCIETARIO@CCON.COM.BR;"";"";"";"";45750040;11;7107;SP;05311000;4930201,5211799,4511102,4511101;4930202;20040527;"";00;20050507;"";1
19048415000163;QUADRA 206 10 APT   403                 EDIF  TOWER CLUB SUL (AGUAS CLARAS);"";"";LIMAZZINI@BOL.COM.BR;"";"";81823174;61;91613360;61;9701;DF;71925180;"";8211300;20131004;"";00;20131004;MV2R;1
12110436000112;ACESSO CASA SEDE DA AREA COMUNITARIA - II S/N       PROJ. PROD. DA RANCH ZONA RURAL;"";"";"";"";"";"";"";33286191;66;0091;MT;78855000;0111302,0119906,0119908,0119999,0121101,0133402,0155501,0155505,0159801,0161099,1031700,1065101,4633801,9499500;9430800;20100406;"";00;20100406;ASS. DOS PROD. RURAIS DO PROJETO PRODUTIVO DA RANCHARIA;1
37331142000141;RUA BONFIM 1188  ALTO CAFEZAL;"";"";AMANDAEPAULOSANTOS@GMAIL.COM;"";"";"";"";88032862;14;6681;SP;17504040;"";8712300;20200605;"";00;20240919;"";1
38022587000102;RUA EPAMINONDAS DE MOURA E SILVA 105  PLANALTO;"";"";RODRIGODAMASCENOO@BOL.COM.BR;"";"";"";"";89180508;31;4123;MG;31720580;7739099,5819100,5812302,6190699,4751201,8599603;9511800;20200809;"";00;20200809;"";1
02585924002095;RUA DOS DENTISTAS 500  ARNALDO E.FIGUEIREDO;"";"";"";"";"";"";"";7875082;67;9051;MS;79043080;"";8411600;20000217;"";00;20000217;EE. IRMA BARTIRA GARDES;2
23658700000173;RUA EXPEDICIONARIO ERNESTO GONCALVES 188  XAXIM;"";"";"";"";"";"";"";96158830;41;7535;PR;81810420;4754701,4756300,4744001,4751201;4757100;20151113;"";00;20151113;"";1
12399974000179;PRACA OTON GONCALVES SA 10 SETOR ZONA RURAL CANAA;"";"";POSTOFORTECANAA@GMAIL.COM;"";"";99744699;86;99858319;86;0789;MA;65780000;4520005,4520006,4530705,4683400,4712100,4729602,4744004,4744099,4784900,4930202,4930203,7719599;4731800;20100818;"";00;20100818;AUTO POSTO FORTE CANAA;1
14764302000140;AVENIDA JOSE SOARES PINHEIRO 20 TERREO CENTRO;"";"";"";"";"";"";"";"";"";3597;BA;45600248;"";4530703;19860415;"";00;20041204;IVAN AUTO PECAS;1
06885423000112;RUA PROJETADA VAN  B S/N  VILLAGIO DO A NORTE;"";"";"";"";"";"";"";"";"";2641;AL;57935000;"";4613300;20040803;"";00;0;"";1
40035629000191;RUA RUA OLIMPIO PINHEIRO 16 16 CONJ TRAVESSAO;"";"";DIANABARRETO382@GMAIL.COM;"";"";"";"";97504940;22;5819;RJ;28175000;4752100;5620104;20201207;"";00;20201207;"";1
07080750000160;RUA DA CHEGADA 52  RECREIO;"";"";"";"";"";"";"";"";"";6001;RJ;22795160;"";9602501;20041104;"";00;0;CHICOS CABELEREIRO;1
22473231000155;RUA JOAO DA SILVA MARTINS 256  JARDIM PINHEIROS;"";"";garagem256@yahoo.com.br;"";"";"";"";78179415;19;7225;SP;13274320;4743100,4520007,4530704,4530703,4520006,4520005,4785799,4520002,4520001;4520003;20150519;"";00;20210831;"";1
18943245000118;"RODOVIA MONTEIRO LOBATO SN KM: 146; RIO PRETO";"";"";ANA.GMATHIAS@GMAIL.COM;"";"";"";"";41092921;11;7065;SP;12450000;0151201,0119999,0133499;0151202;20130924;"";00;20130924;"";1
60577947000191;RUA DAS SARACURAS 321  FAZENDA VILA REAL DE ITU;"";"";ROY@TOPCO.COM.BR;"";"";"";"";99996350;11;6579;SP;13312384;3321000,7020400,8599604;4614100;19890608;"";00;20050924;TOPCO INTERNATIONAL;1
24495741000159;RUA SADI MOEN MOURA 142  CAMPO NOVO;"";"";MULTICORESFESTAS@HOTMAIL.COM;"";"";"";"";37567792;27;5617;ES;29800000;4649499,4686902,4721104,4761003,4789099,7729202;4712100;20160331;"";00;20160331;"";1
31314798000170;RUA ITAPERU 31  PONTO CHIC;"";"";cantoramarciabandeiera@gmail.com;"";"";"";"";27614055;21;5869;RJ;26032820;"";9001902;20180823;"";00;20180823;"";1
27828582000155;RUA AMELIO SABAG 319  NUCLEO HABITACIONAL NOVA MARILIA;"";"";"";"";"";"";"";34331444;14;6681;SP;17522680;"";5620104;20170526;"";00;20170526;"";1
23893687000137;AVENIDA MARECHAL RONDON 51 LOJA CENTRO;"";"";BRAYTNER@HOTMAIL.COM;"";"";92269929;93;91336803;93;0477;PA;68170000;4322302,4541206,4742300,4744001,4744099,4751201,4752100,4781400,4783101;4753900;20151229;"";00;20151229;TOK TELL;1
23367518000163;RUA ANTONIO JORGE CHEBAB 1569  CENTRO;"";"";"";"";"";"";"";38739820;19;7149;SP;13170005;"";9602501;20150929;"";00;20231229;"";1
31337592000165;RUA TAMOIOS 177  SANTO AMARO;"";"";nosaisrael@outlook.com;"";"";"";"";85366678;81;2531;PE;50100420;4330404,4399199,4322301,4330402,9529104,4399103,1622699,4520002;4321500;20180826;"";00;20210531;"";1
11376127000126;AVENIDA DAS AMERICAS 03120       BLC 3 LOJ 201 BARRA DA TIJUCA;"";"";ESCRITORIOABS346@GMAIL.COM;"";"";"";"";33264445;21;6001;RJ;22640102;7319003,7490104,8230001;5920100;20091113;"";00;20091113;"";1
18457844000121;RUA JORGE VEIGA 200  GAMBOA;"";"";"";"";"";"";"";99916592;22;5813;RJ;28922030;"";4330499;20130710;"";00;20130710;"";1
17153013000101;AVENIDA ESPANHA 589  RESIDENCIAL PASIN;"";"";ADM@CONTABILIDADEACEC.COM.BR;"";"";"";"";36374688;12;6861;SP;12445610;4781400,6190699,1096100;4322302;20121112;"";00;20121112;"";1
20852430000149;RUA MARECHAL FLORIANO 267  CENTRO;"";"";"";"";"";"";"";"";"";4637;MG;35450000;"";1629301;19800603;"";00;20050924;"";1
17754118000108;RUA DOS PEIXES 16  CONJUNTO RESIDENCIAL DO BOSQUE;"";"";ERICASTUDIOHAIR@YAHOO.COM.BR;"";"";"";"";47267958;11;6713;SP;08743100;"";9602502;20130315;"";00;20130315;"";1
11282731000193;RUA GENESIO DOS SANTOS 50  JARDIM CHACARA INGLESA;"";"";"";41251096;11;"";"";41251096;11;7075;SP;09726060;"";4612500;20091019;"";00;20091019;"";1
06030347000163;RUA 1 DE MAIO 178  CENTRO;"";"";"";"";"";"";"";"";"";8737;RS;99150000;"";4619200;20031127;"";00;20031127;"";1
