CNPJ;Endereço;DATA DA SITUAÇÃO ESPECIAL;SITUAÇÃO ESPECIAL;CORREIO ELETRÔNICO;FAX;DDD DO FAX;TELEFONE 2;DDD 2;TELEFONE 1;DDD 1;MUNICÍPIO;UF;CEP;CNAE FISCAL SECUNDÁRIA;CNAE FISCAL PRINCIPAL;DATA DE INÍCIO ATIVIDADE;PAIS;MOTIVO SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;NOME FANTASIA;IDENTIFICADOR MATRIZ/FILIAL
41458196000140;RUA RODOLFO LODERER 123 SALA  A UVARANAS;"";"";XXXXXXX@HOTMAIL.COM;"";"";"";"";32222222;42;7777;PR;84031128;4110700,4399103,4744099;4330499;20210405;"";00;20210405;V S A CONSTRUCOES;1
55263750000229;RUA PALMEIRA DE LEQUE 514  CID PEDRO JOS NUNES;"";"";"";"";"";"";"";"";"";7107;SP;08061430;"";1330800;19891214;"";00;20051103;"";2
31612840000139;PRACA PRACA CORONEL CARLOS BERNARDES 89 SALA 102 CENTRO;"";"";valadaoadv@hotmail.com;"";"";"";"";32611026;37;4743;MG;35590000;"";8291100;20180926;"";00;20180926;"";1
18860349000169;RUA EPITACIO PESSOA 31 ANEXO CENTRO;"";"";"";"";"";"";"";81079955;81;1925;PB;58489000;9512600,4752100,4751201;9511800;20130912;"";00;20130912;"";1
02592682000285;RUA PEDRO BORGES 136 6 ANDAR SALA 603 CENTRO;"";"";"";"";"";32535552;85;32647816;85;1389;CE;60055110;6619305;6619399;20061208;"";00;20061208;"";2
19489976000106;RUA BOQUEIRAO 00075       APT 302 MARECHAL HERMES;"";"";DIVOMELLO@HOTMAIL.COM;"";"";"";"";83069814;21;6001;RJ;21555380;2539001,3321000,4321500;4329103;20140108;"";00;20140108;SEALING WAX BRASIL;1
29948397000120;RUA JOSE MARIA MIGUEL FEU ROSA 54  PALMEIRAS;"";"";ROSEKELY.TEC@GMAIL.COM;"";"";"";"";97368331;27;5699;ES;29176598;4120400,4321500,4399101,7112000,7119701,7119702,7119703,7119799;8211300;20180315;"";00;20180315;RK REGULARIZACAO DE OBRA E ASSESSORIA;1
34466123000134;RUA DOS AGAPANTOS 297  JARDIM IPE PINHEIRO;"";"";BRUNOKAETSU@LIVE.COM;"";"";"";"";38917635;19;6715;SP;13846245;9001902,8230001;8219999;20190808;"";00;20190808;"";1
37962139000126;RUA JOSE SALVADOR COZER 129  JAGUARIBE;"";"";JCBESERRA@GMAIL.COM;"";"";"";"";36541132;11;6789;SP;06065240;8599604;4399199;20200804;"";00;20200804;"";1
41761157000117;RUA PETROCELLI 84  ARATANHA;"";"";CONTABILIDADEMSCONSULTORIA@GMAIL.COM;"";"";"";"";83620183;91;0529;PA;68790000;4633801,4634601,4634699,4639701,4724500,4729699,4930201,4930202;4744099;20210429;"";00;20210429;DOIS IRMAOS;1
34260038000115;TRAVESSA FRANCISCO CALDEIRA CASTELO BRANCO 1141  SAO BRAS;"";"";GUILHERMELAROCQUE2016@GMAIL.COM;"";"";"";"";98150844;91;0427;PA;66063000;8230001;8599604;20190718;"";00;20190718;"";1
08249836000136;OUTROS ESTANCIA TRES MENINAS S/ ESTR MUNIC P/ CORREGO DA ABELHA A 4 KM CORREGO DA ABELHA;"";"";"";37225300;18;"";"";37223641;18;6141;SP;16900005;"";0151201;20060826;"";00;20060826;"";1
21791449000195;RUA EVANDRO SILVA 109  CONJUNTO HABITACIONAL ODENIR BUZATO;"";"";CARDOSOIRIS449@GMAIL.COM;"";"";"";"";78056711;19;6317;SP;13700000;4322301;4321500;20150202;"";00;20150202;"";1
25371637000115;"AVENIDA ANTENOR BENTO XAVIER SN QUADRA 12;LOTE 1 PANORAMA PARQUE";"";"";"";"";"";"";"";99241490;62;9395;GO;75400000;"";4712100;20160804;"";00;20160804;"";1
06990313000110;RUA DAVID RAMALHO 741  LIBERDADE;"";"";BARBARAEWANDERLANOLIVEIRA@HOTMAIL.COM;32243030;95;"";"";91366721;95;0301;RR;69309012;0161002,0810006,0810099,1413403,1813001,1822901,1830001,2511000,3811400,3821100,4120400,4211101,4211102,4212000,4213800,4221902,4222702,4299501,4311801,4311802,4312600,4313400,4321500,4322302,4329101,4330402,4330404,4391600,4399103,4399104,4399105,4511102,4511103,4511104,4520001,4520005,4520007,4530701,4541201,4623106,4631100,4634601,4635401,4639701,4641903,4643501,4645101,4645103,4647801,4649401,4649404,4649408,4649499,4651601,4651602,4664800,4665600,4669901,4673700,4679699,4684201,4691500,4692300,4744003,4744004,4753900,4761003,4763604,4763605,4772500,4784900,4789005,4923002,4930201,4930202,5212500,5620101,6209100,7711000,7719599,7731400,7732201,7733100,7739003,8020001,8111700,8121400,8122200,8129000,8130300,8211300,8299799,9511800;7739099;20040916;"";00;0;WF SERVICOS;1
28428459000100;RUA PEDRO RODRIGUES DA SILVEIRA 652  GUARANI;"";"";VALCIR@CC.CNT.BR;"";"";35298160;51;35597956;51;9825;RS;95630000;4110700,6810201,6822600;4930202;20170815;"";00;20170815;"";1
22105331000129;RUA TEODORO RICCIO 61 APT 12-A CONJUNTO HABITACIONAL TEOTONIO VILELA;"";"";"";"";"";"";"";22690164;11;7107;SP;03928140;4772500;9602501;20150323;"";00;20150323;"";1
19306493000110;RODOVIA BR 316, LOTE 190 SN       AGROVILA CUPIUBA ZONA RURAL;"";"";FINANCEIRO@GRANFRUTO.COM;"";"";"";"";92666606;91;0447;PA;68746001;1033301,1053800,4633801,4637199,4639702,4729699,4930202,5211799,8292000;1031700;20131125;"";00;20131125;GRANFRUTO;1
35293641000166;RUA JOSE DE ARAUJO NOVAES 66 CONJ VILA MONTE SERRAT;"";"";NOELIPAULUCIO1981@GMAIL.COM;"";"";"";"";98105617;11;6361;SP;06717190;"";4724500;20191024;"";00;20191024;"";1
41726195000139;RUA ECA DE QUEIROZ 527 ANDAR 7 VILA MARIANA;"";"";EDSON@EMFCONSULT.COM.BR;"";"";"";"";50824938;11;7107;SP;04011911;8599699;8599604;20210427;"";00;20210427;EMF TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL LTDA;1
12456611000128;RUA DOM BOSCO 265  VILA ALTA;"";"";mendes.claudemir@ig.com.br;"";"";"";"";35471103;14;6643;SP;16400505;"";5612100;20100830;"";00;20100830;"";1
33638129000189;AVENIDA ANCHIETA 1996       SALAO 1 CENTRO;"";"";XANDIDAPRAIA@GMAIL.COM;33173303;13;33173087;13;91055055;13;2965;SP;11250360;5611203;4729699;20190516;"";00;20190516;"";1
13875140000155;RUA RIO MADEIRA 3655 CASA  SETOR 2 CIDADE BAIXA;"";"";ADEVALDIAS28@GMAIL.COM;"";"";92622654;69;93392338;69;0020;RO;76935000;"";9492800;20110310;"";00;20190808;PT - SAO FRANCISCO DO GUAPORE;1
94073202000107;RODOVIA RS 130 S/N KM 32 CENTRO;"";"";"";"";"";"";"";"";"";8519;RS;95940000;"";4789004;19910719;"";00;20051103;"";1
35491697000125;RUA JOSE DE ALENCAR 294 SALA  5 VILA PIRES;"";"";BARBARAPERICIASMEDICAS@GMAIL.COM;"";"";82236263;19;36290743;19;7017;SP;13450224;6911702,8630599,8660700;8630503;20191112;"";00;20191112;EVEXIA;1
13589193000100;RUA ANA PAULA 26       RES. JD. ITLIA II JD. ITALIA II;"";"";clube.nautico.raizama@bol.com.br;"";"";84038780;65;36643295;65;9067;MT;78060755;"";9312300;20110322;"";00;20200309;CNR;1
32545350000120;AVENIDA CANDIDO DE ABREU 651 CONJ  163                 ANDAR 16                  COND  PICCADILLY CENTER ED CENTRO CIVICO;"";"";CONTATO@RXL.ADV.BR;"";"";"";"";30882275;41;7535;PR;80530907;5823900,9412099;7220700;20181203;"";00;20181203;"";1
40177698000130;RUA JOSE LINHARES 87 CASA 1 JORDANOPOLIS;"";"";DCT@ORCANSA.COM.BR;"";"";"";"";94717344;11;7107;SP;04830290;4330404;4399103;20201222;"";00;20201222;"";1
21224642000144;AVENIDA TIETE 00000  VILA DAINESE;"";"";00000@GMAIL.COM;"";"";"";"";00000000;11;6131;SP;13469500;"";4399103;20141014;"";00;20141014;"";1
19215176000199;RUA DOS JACARANDAS 1160 BLOCO 02                  APT   402 BARRA DA TIJUCA;"";"";"";"";"";"";"";24352812;21;6001;RJ;22776050;"";7312200;20120511;"";00;20120511;"";1
00618215000170;SETOR SETOR DE ADMINISTRACAO MUNICIPAL S/N       CONJUNTO B BLOCO C        PARTE A ASA NORTE;"";"";"";"";"";"";"";33228586;61;9701;DF;70711903;9493600,9499500;9430800;19801204;"";00;20050827;ASSETRAN;1
21513582000180;RUA ESTRELA DE DAVI 113  NOVO ISRAEL;"";"";LOPESMATDECONSTRUCAO@HOTMAIL.COM;"";"";91008736;92;92654923;92;0255;AM;69039733;4741500,4744001,4744003,4744004;4744099;20141203;"";00;20141203;LOPES MATERIAIS DE CONSTRUCAO;1
35492540000114;RUA CORONEL MANOEL RAMOS DEIRO S-N  SAO CRISTOVAO;"";"";TORRESVIIH8@GMAIL.COM;"";"";"";"";83219518;71;3849;BA;41510758;"";4724500;20191112;"";00;20191112;"";1
02196370000171;RODOVIA BR 304 S/N KM 3,5 DISTRITO INDUSTRIAL;"";"";noberto_freire@ig.com.br;"";"";99748571;84;36437100;84;1741;RN;59280000;2229303,2511000,2640000,2833000,4693100,4752100,4789099,9512600;2229301;19971024;"";00;20051103;HAAS PISCINAS;1
08756593000122;RUA ANTONIO TEIXEIRA LIMA 751  MARRECAS;"";"";netanias@abcrede.com.br;38713265;18;"";"";38711419;18;6809;SP;17980000;"";0312401;20070404;"";00;20070404;"";1
32968970000171;RUA SETE DE SETEMBRO 557  CENTRO;"";"";METTA_CONTABILIDADE@HOTMAIL.COM;"";"";"";"";96779452;67;9123;MS;79750000;9319101;9313100;20190308;"";00;20190308;"";1
37512853000112;AVENIDA ROMUALDO GALVAO 2235  LAGOA NOVA;"";"";ANNEHELOYSE@HOTMAIL.COM;"";"";"";"";99624409;84;1761;RN;59056100;7911200;4781400;20200624;"";00;20200624;"";1
14503993000129;RUA UM 300 LETRA B DO COMERCIO;"";"";SERTEC.DEPCADASTRO@GMAIL.COM;32731657;31;"";"";32316444;37;4371;MG;32152002;6463800;6462000;20111019;"";00;20111019;"";1
91326884000124;RUA NOSSA SENHORA DO CARMO 186  PLANALTO;"";"";"";"";"";"";"";"";"";8599;RS;95070190;4781400,4642701;1412601;19861118;"";00;20050903;"";1
08272951000121;AVENIDA JOAO MOELLERS 540  CENTRO;"";"";"";38512406;18;38512115;18;38511248;18;7203;SP;17930000;0312401;0311601;20060831;"";00;20060831;"";1
00362094000149;RUA BARATA RIBEIRO 380  BELA VISTA;"";"";"";"";"";"";"";"";"";7107;SP;01308000;"";8112500;19941222;"";00;20000826;EDIFICIO PAULISTA OFFICE TOWER;1
90400888242235;"AVENIDA DESEMBARGADOR DERMEVAL LYRIO 621 : SALA 03 ; : LOJA 01 A 07; MATA DA PRAIA";"";"";CADASTRO.SANTANDER@TARGETLAW.COM.BR;21087809;11;"";"";30127040;11;5705;ES;29065340;"";6422100;20090327;"";00;20090327;AGENCIA VITORIA-JARDIM DA PENHA;2
37155583000130;RUA LEONIDAS FAVERO 935 SALA  02                  PAVMTO1 ARVOREDO;"";"";FINANCEIRO@3XDATA.COM.BR;"";"";"";"";35500530;49;8083;SC;89701360;4751201,6190601,6201501,6202300,6203100,6204000,6209100,6319400,6399200,7490199,8220200;6311900;20200515;"";00;20200515;"";1
17217332004112;AVENIDA SETE 656  CENTRO;"";"";DECOF@IPSEMG.MG.GOV.BR;39152598;31;39152552;31;39152554;31;4683;MG;38300152;8630504;8411600;20191111;"";00;20191111;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO MG -;2
42002955000128;RUA JABAQUARA SN QUADRA48                  LOTE  1 SETOR INICIAL;"";"";SECONPCONTABILIDADE@HOTMAIL.COM;"";"";"";"";36711006;64;9599;GO;76050363;4619200;7319002;20210519;"";00;20210519;FQUEIROZ;1
34746044000187;RUA EDUARDO ANTUNES VIEIRA 100  CENTRO;"";"";MURILO_CISOTTO@HOTMAIL.COM;"";"";"";"";97101315;15;6261;SP;18290000;4930202;4789099;20190903;"";00;20190903;FENIX COMERCIO DE CARVAO;1
40516667000166;RUA MARQUES DE SAO VICENTE 191  NOVO CRUZEIRO;"";"";STEFANISFERREIRAADV@GMAIL.COM;"";"";"";"";97331942;31;4723;MG;35931123;4723700,4755502;5611205;20210122;"";00;20210122;"";1
13822680000170;RODOVIA FARIA LIMA JABOTICABAL/BEBEDOURO KM 363 S/N       SITIO BOA VISTA RURAL;"";"";orgcardoso@terra.com.br;32022165;16;32022165;16;32022165;16;0824;SP;14765000;0113000;0131800;20110525;"";00;20110525;"";1
04188086000502;RODOVIA VIRGINIA VIEL CAMPOS DALL'ORTO S/N KM    1 CHACARA MONTE ALEGRE;"";"";LEGALIZACOES@JUSCON.COM.BR;"";"";"";"";23430000;11;7149;SP;13175585;4930201;4930202;20130523;"";00;20130523;VIPEX TRANSPORTES;2
20993859000156;RUA ITAPAGIPE 991  NOSSA SENHORA APARECIDA;"";"";BRUNOMOTO83@GMAIL.COM;"";"";"";"";34236796;34;4541;MG;38204052;"";5611204;20140908;"";00;20140908;"";1
40605259000180;10A RUA RUA UM 71 CASA PLANALTO;"";"";SOLLAZERFIBRAS@GMAIL.COM;"";"";"";"";99520596;31;0722;MG;32920000;9529199;3299001;20210128;"";00;20210128;"";1
36553234000103;RODOVIA REGIS BITTENCOURT 2643 KM    271 5               LOJA  69                  PAVMTOTERREO CIDADE INTERCAP;"";"";THIAGO@INFOFASHION.COM.BR;"";"";"";"";81039905;11;7157;SP;06768200;5611203;4729699;20200304;"";00;20200304;"";1
34810801000134;10A RUA GUARA 58  PARAISO DOS PATAXOS;"";"";CACIA.ERICA@YAHOO.COM.BR;"";"";"";"";91148478;73;3807;BA;45810000;4930201;5611203;20190909;"";00;20190909;"";1
14405877000177;ESTRADA PRINCIPAL DO CAPIRU 6.098 KM    09 / CHACARA STOCKO CAPIRU DA BOA VISTA;"";"";PESQUEIROSTOCKO@GMAIL.COM;"";"";"";"";96121697;41;7821;PR;83540000;7990200,9321200;5611201;20111004;"";00;20111004;STOCKO CENTRO DE TURISMO RURAL;1
41685647000181;RUA RIBEIRAO PRETO 360  VILA CARVALHO;"";"";SAOJOSECONTABILIDADE@YAHOO.COM.BR;39791752;16;"";"";39791752;16;6969;SP;14075080;"";4744005;20210423;"";00;20210423;JF COIMBRA MATERIAIS DE CONSTRUCAO;1
17374696000119;AVENIDA BRIG FARIA LIMA 2369 ANDAR 15 JARDIM PAULISTANO;"";"";"";"";"";"";"";35141318;11;7107;SP;01452922;"";6470103;20130108;"";00;20130108;"";1
54072509000179;RUA VIRADOURO 29  CHACARA ITAIM;"";"";"";"";"";"";"";"";"";7107;SP;04538902;"";8112500;19850118;"";00;19991023;"";1
04150791000197;RUA SEBASTIAO TAVEIRA 609       SALAO 01 MONTE CASTELO;"";"";"";"";"";"";"";33567440;67;9051;MS;79010480;3311200,3313999,3314702,3314703,3314704,3314710,3314799,4619200;4663000;20001030;"";00;20021207;"";1
63248389000109;RUA DA AURORA SN  PRAIA DO FORTE;"";"";KLEIDER41@GMAIL.COM;36761491;71;"";"";36760304;71;3721;BA;48280000;5611201;5510801;19920325;"";00;20051103;POUSADA BELLAS ARTES;1
33507255000102;RUA GETULIO DAS NEVES 31 APT 202 JARDIM BOTANICO;"";"";rudi_br@hotmail.com;"";"";"";"";98115075;21;6001;RJ;22461210;5811500,8599699,9609208,7319002,9001901,4762800,4785799,8230001;4761001;20190502;"";00;20190502;"";1
16481581000160;RUA LIMOEIRO 95 CASA BOA VISTA;"";"";ANDREIA-BELARMINO@HOTMAIL.COM;"";"";"";"";94722460;81;2381;PE;55038010;5611201,5611204;5620101;20120716;"";00;20120716;"";1
06146644000179;RUA GENERAL ABREU E LIMA 368  ALTO SAO MIGUEL;"";"";BACAMATEIROMANDACARU@BOL.COM.BR;"";"";"";"";88709133;81;2631;PE;53565150;9493600,9499500;9430800;20040308;"";00;20041023;"";1
28866437000121;RUA BARAO DE ALFENAS 968  VILA SANTA LUZIA;"";"";"";"";"";"";"";88949312;35;4031;MG;37137478;"";1352900;20171017;"";00;20171017;"";1
18466479000111;ESTRADA IPATINGA 401       TRAVESSA CINCO IPATINGA;"";"";assessorescritorio@terra.com.br;32376931;15;30140615;15;32376931;15;7145;SP;18050387;0151201,0151202,0153901,0119909;0121101;20130704;"";00;20130704;"";1
32752564000177;AVENIDA GETULIO VARGAS 2291  JARDINS DAS PALMEIRAS;"";"";"";"";"";"";"";84135274;69;0002;RO;76952000;"";5590699;20190213;"";00;20190213;"";1
31753412000126;3A TRAVESSA REINALDO MATOS 4 ANDAR 2 NORDESTE;"";"";couto.lia@hotmail.com;"";"";"";"";41110373;71;3849;BA;41905535;1412601;1359600;20181012;"";00;20181012;"";1
50782556000155;RUA CORONEL FREDERICO MARTINS 56 CALCADAO CENTRO;"";"";"";"";"";"";"";2421634;015;6305;SP;18300400;"";8423000;19810126;"";00;19980728;CARTORIO AIRES;1
40567731000138;1A RUA RUA GUILHERMINA HYPOLITO TEIXEIRA DE ANDRADE 790  SAO SEBASTIAO;"";"";RAFAEL.PORTO2426@GMAIL.COM;"";"";"";"";39724307;12;7021;SP;12380000;4930204,4930201,4930203;4930202;20210126;"";00;20210126;"";1
10913883000184;AVENIDA NOSSA SENHORA DE COPACABANA 01077       ANT 101 1077A COPACABANA;"";"";RAFAEL.RAMOS@RCONTABILIDADE.SRV.BR;34619797;21;"";"";64733051;21;6001;RJ;22060001;"";8630504;20090528;"";00;20090528;"";1
15844730000146;"AVENIDA ARAGUAIA 135 QUADRA 29;LOTE 13 CENTRO";"";"";"";"";"";"";"";99714298;64;9287;GO;75850000;4781400;1412601;20120703;"";00;20241114;"";1
17413482000104;ESTRADA DE JACAREPAGUA 5171 LOJA RUA DAS FLORES, N. 07 QUADRA 04 ANIL;"";"";marlenebatista2013@bol.com.br;"";"";"";"";32047286;21;6001;RJ;22753033;4789001,4782202;4781400;20130115;"";00;20130115;"";1
23072427000109;RUA CARDEAL STEPINAC 269 APT 102 CIDADE NOVA;"";"";recur.isa@gmail.com;"";"";"";"";85294746;31;4123;MG;31170220;"";4781400;20150816;"";00;20150816;"";1
41526578000163;RUA CARIOCA 532  JUSCELINO;"";"";MULTIBOQUE@GMAIL.COM;"";"";"";"";67697581;21;1116;RJ;26557680;"";5229002;20210410;"";00;20210410;"";1
15763526000109;RODOVIA SENADOR ALMIR PINTO (CE 065) 11045       LOT PARQUE TIJUCA CAGADO;"";"";otaciliopmf@uol.com.br;"";"";88428615;85;33714502;85;1585;CE;61917390;"";8112500;20120611;"";00;20120611;RESIDENCIAL VIRGILIO TAVORA I;1
29769859000141;RUA J 360  JARDIM PARAISO;"";"";TULIONAVA@HOTMAIL.COM.BR;"";"";"";"";91816441;91;0561;PA;68458185;4742300,3319800,6190699,9512600,4773300,4757100,4752100,5912099,4751201,4321500,8599603,3299004,4753900,4743100;9511800;20180224;"";00;20180224;"";1
07342122000105;RUA FRANCISCO MOURA 865 SALA  101                 CXPST 149 TREZE DE MAIO;"";"";CELEBRITY.CONSULTORIA@GMAIL.COM;38544192;11;"";"";94133761;83;2051;PB;58025650;7020400,8599604;8211300;20050218;"";00;20220913;"";1
26157633000100;RUA AMARAL FRANCO 100 TERREO CENTRO;"";"";CONTABILIDADE.IUNA@BOL.COM.BR;35451411;28;"";"";33322637;33;4787;MG;36900034;1822901,4713002,4751201,4761001,4761002,4763601,4763602,4763603,4782201,4782202,4789001,4789003,4789007,4789008,4789099;4761003;20160913;"";00;20160913;PAPELARIA LAPIS DE COR;1
20617107000190;AVENIDA ANGELICA - DE 1698 AO FIM - LADO PAR 2510 ANDAR 2                   CONJ  22                  SALA  21 CONSOLACAO;"";"";JOSE.ANTONIO@TELAR.COM.BR;32559934;11;"";"";33315092;11;7107;SP;01228200;"";4222701;20140711;"";00;20140711;"";1
04984829000208;RUA SOL POENTE 1752  CIDADE NOVA;"";"";"";"";"";"";"";"";"";0483;PA;68501670;"";8888888;19831121;"";00;20010708;INTERGEMS;2
05247100000211;RUA MONSENHOR WALFREDO LEAL 560  TAMBIA;"";"";PLANEJAMENTOFISCAL@ANIMAEDUCACAO.COM.BR;"";"";"";"";34323504;81;2051;PB;58020540;8541400,8532500,8533300,8599699,8520100,6810202;8531700;20160504;"";00;20160504;"";2
02997089000138;ESTRADA DO CORREIO IMPERIAL 2161  PITEIRAS;"";"";ANDREAFIAUX@HOTMAIL.COM;"";"";"";"";99770530;21;6007;RJ;28735000;3600601,3701100,3821100,4120400,4222701,4299599;7112000;19990202;"";00;20031129;"";1
32051325000190;RUA LUIZ GONZAGA 12-G CASA NOSSA SENHORA DE FATIMA;"";"";"";"";"";"";"";99369238;75;3759;BA;48460000;"";4724500;20181120;"";00;20181120;"";1
22828315000164;RUA PADRE GERMANO MAYER 550  CRISTO REI;"";"";"";"";"";"";"";32623302;41;7535;PR;80050270;4520002,4520003,4520004,4530703,4530704;4520001;20150629;"";00;20150629;CENTRO AUTOMOTIVO CRISTO REI;1
13961641000154;SETOR COMERCIAL SUL QUADRA 01 BLOCO M SALA 1013 EDIF  GILBERTO SALOMAO ASA SUL;"";"";GRAFICASOLARIS@GMAIL.COM;"";"";"";"";85730800;61;9701;DF;70305900;1813001,1813099,4763602,4781400,7311400,7319002,7319003,8211300,8219999;4729699;20110714;"";00;20190829;NUTRIACTION;1
17439679000112;RUA FREI HENRIQUE DE COIMBRA 207 CASA 01 NOSSA SENHORA DAS GRACAS;"";"";"";"";"";"";"";96354427;51;8589;RS;92025490;4330405,4330404,4330402,4321500,2599301,3314702,1622699;4399103;20130121;"";00;20130121;"";1
34107008000254;AVENIDA UNIAO SN  COLORADO DO NORTE;"";"";ESCRITORIOCONTABILMT@UOL.COM.BR;"";"";"";"";35021105;66;9889;MT;78515000;"";4784900;20191017;"";00;20191017;GAS 2 IRMAOS;2
02473977000232;RUA DA PAZ 1629 SALA  B APARECIDA;"";"";SITMED@SITMED.COM.BR;"";"";"";"";32921024;54;8661;RS;95270000;2660400,3250701;3299099;20190605;"";00;20190605;"";2
40293996000195;RUA PADRE ANCHIETA 1691 SALA 1505 BIGORRILHO;"";"";HELOIZATOLEDO11@GMAIL.COM;"";"";"";"";92145187;41;7535;PR;80730001;8211300,8593700;5912001;20210107;"";00;20210107;"";1
42280574000100;RUA 124 135 QUADRAF23                 LOTE  13 SET SUL;"";"";ADM@ITIBANCONSULTORIA.COM.BR;"";"";"";"";32310909;62;9373;GO;74093060;"";6463800;20210610;"";00;20210610;"";1
27295213000144;RUA Pau Brasil 89  Jardim Aeroporto;"";"";"";"";"";"";"";92360558;69;0017;RO;76920000;"";5612100;20170314;"";00;20170314;"";1
19565911000194;AVENIDA JOHN SANFORD 148  JUNCO;"";"";"";"";"";"";"";94289283;88;1559;CE;62030362;4712100;5611204;20140122;"";00;20140122;"";1
30224094000143;AVENIDA SETE DE SETEMBRO 1203  VILA GALVAO;"";"";ADRIVIEIRA741@GMAIL.COM;"";"";"";"";47240517;11;6477;SP;07064001;"";5229002;20180417;"";00;20180417;"";1
